Unique Key,Created Date,Closed Date,duration,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63714730,1/10/2025 9:27:05,2/4/2025 0:00:00,590:32:55,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,775 EAGLE AVENUE,EAGLE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-02-04,01 BRONX,2026180043,BRONX,1009313,237940,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81973043,-73.90944885,"(40.819730425545224, -73.90944885242678)"
63712423,1/10/2025 9:07:45,1/10/2025 9:07:45,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10462,1650 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-10,09 BRONX,2039437501,BRONX,1024092,245480,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84037124,-73.85600849,"(40.84037124204348, -73.85600849200037)"
63710567,1/10/2025 7:47:08,1/10/2025 7:47:08,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,507 EAST  161 STREET,EAST  161 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-10,03 BRONX,2023660037,BRONX,1009158,239155,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82306569,-73.91000435,"(40.82306569388586, -73.9100043480184)"
63710463,1/10/2025 7:14:39,4/15/2025 0:00:00,2272:45:21,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,575 EXTERIOR STREET,EXTERIOR STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-15,04 BRONX,2023567501,BRONX,1003436,238169,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82037369,-73.93068144,"(40.820373685427576, -73.93068144345169)"
63720636,1/10/2025 1:51:27,1/10/2025 1:51:27,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11358,36-14 165 STREET,165 STREET,,,,,ADDRESS,FLUSHING,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-10,07 QUEENS,4052870020,QUEENS,1039421,217230,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76275047,-73.80084081,"(40.76275046640397, -73.8008408068392)"
63720631,1/9/2025 20:50:04,1/9/2025 20:50:04,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11213,899 MONTGOMERY STREET,MONTGOMERY STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-09,09 BROOKLYN,3014180049,BROOKLYN,1002229,181397,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66455133,-73.93519405,"(40.66455133277643, -73.93519405201872)"
63720588,1/9/2025 20:28:30,1/29/2025 0:00:00,459:31:30,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11375,67-67 BURNS STREET,BURNS STREET,,,,,ADDRESS,FOREST HILLS,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-01-29,06 QUEENS,4031660095,QUEENS,1024748,202418,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72217467,-73.85389724,"(40.722174666899086, -73.85389724272012)"
63712424,1/9/2025 19:49:07,1/10/2025 0:00:00,4:10:53,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1109 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,04 BRONX,2024290034,BRONX,1008588,241607,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82979732,-73.91205493,"(40.82979732095139, -73.91205493181651)"
63699106,1/9/2025 19:15:36,1/10/2025 0:00:00,4:44:24,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10011,425 WEST   18 STREET,WEST   18 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,04 MANHATTAN,1007167506,MANHATTAN,982938,210322,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74396181,-74.00473479,"(40.74396180589385, -74.00473478724814)"
63695154,1/9/2025 19:00:33,1/10/2025 0:00:00,4:59:27,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,2000 ANTHONY AVENUE,ANTHONY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,05 BRONX,2028140065,BRONX,1011123,249496,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85144296,-73.90286314,"(40.851442964126655, -73.90286313589652)"
63701063,1/9/2025 18:42:12,1/10/2025 0:00:00,5:17:48,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,3080 HULL AVENUE,HULL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,07 BRONX,2033320030,BRONX,1017759,257004,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87202745,-73.87883872,"(40.87202744927848, -73.87883871603023)"
63704957,1/9/2025 18:14:47,1/9/2025 18:14:47,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10029,1924 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-09,11 MANHATTAN,1016710003,MANHATTAN,999328,225772,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.7863553,-73.94555138,"(40.78635529809693, -73.94555138486953)"
63702909,1/9/2025 18:11:46,1/10/2025 0:00:00,5:48:14,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10460,2111 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,06 BRONX,2031110015,BRONX,1016295,247644,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84634252,-73.88417697,"(40.846342519180496, -73.88417696544845)"
63691581,1/9/2025 17:16:48,4/16/2025 0:00:00,2310:43:12,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10033,80 BENNETT AVENUE,BENNETT AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-16,12 MANHATTAN,1021800173,MANHATTAN,1002097,249984,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.85280524,-73.93548778,"(40.85280523697625, -73.9354877787636)"
63700934,1/9/2025 16:58:29,2/7/2025 0:00:00,679:01:31,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11374,61-15 97 STREET,97 STREET,,,,,ADDRESS,REGO PARK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-07,06 QUEENS,4020820107,QUEENS,1022375,206719,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73399039,-73.86243382,"(40.733990393571226, -73.86243382256829)"
63700935,1/9/2025 16:00:34,1/28/2025 0:00:00,439:59:26,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11374,61-15 97 STREET,97 STREET,,,,,ADDRESS,REGO PARK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-01-28,06 QUEENS,4020820107,QUEENS,1022375,206719,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73399039,-73.86243382,"(40.733990393571226, -73.86243382256829)"
63700989,1/9/2025 15:45:29,4/1/2025 0:00:00,1952:14:31,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11210,3115 AVENUE I,AVENUE I,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-01,14 BROOKLYN,3075770001,BROOKLYN,999212,168555,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62930844,-73.94609742,"(40.62930843830711, -73.94609741731905)"
63697172,1/9/2025 15:36:27,2/20/2025 0:00:00,992:23:33,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10038,110 WILLIAM STREET,WILLIAM STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-20,01 MANHATTAN,1000770008,MANHATTAN,982255,197505,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.70878213,-74.00719582,"(40.708782131566444, -74.00719581967603)"
63695296,1/9/2025 15:09:02,1/21/2025 0:00:00,272:50:58,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11355,143-40 41 AVENUE,41 AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-01-21,07 QUEENS,4050480019,QUEENS,1033314,216275,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76016524,-73.82289308,"(40.760165242882564, -73.82289308462339)"
63697154,1/9/2025 14:57:00,4/8/2025 0:00:00,2121:03:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,816 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Assigned,,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/dob/contact-us.page,2025-04-08,14 BROOKLYN,3051620020,BROOKLYN,995459,173411,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64264267,-73.95961003,"(40.642642667131156, -73.95961002721761)"
63702910,1/9/2025 14:29:01,3/3/2025 0:00:00,1257:30:59,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11373,94-25 57 AVENUE,57 AVENUE,,,,,ADDRESS,ELMHURST,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-03-03,04 QUEENS,4019020010,QUEENS,1021109,207565,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73631782,-73.86699728,"(40.73631781874827, -73.86699727967387)"
63693368,1/9/2025 14:19:44,1/10/2025 0:00:00,9:40:16,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11201,71 PRINCE STREET,PRINCE STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,02 BROOKLYN,3020500100,BROOKLYN,989127,192605,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69533166,-73.98241256,"(40.695331661237894, -73.98241256496377)"
63702928,1/9/2025 14:01:32,1/21/2025 0:00:00,273:58:28,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10024,186 WEST   87 STREET,WEST   87 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-21,07 MANHATTAN,,MANHATTAN,991489,226393,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.78806967,-73.97385836,"(40.78806967422746, -73.97385835955153)"
63695257,1/9/2025 13:52:31,1/10/2025 0:00:00,10:07:29,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,640 WEST  153 STREET,WEST  153 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,09 MANHATTAN,1020990049,MANHATTAN,998628,242399,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.83199296,-73.94804356,"(40.8319929633005, -73.94804356233797)"
63701062,1/9/2025 13:49:30,1/9/2025 13:49:30,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11226,1801 DORCHESTER ROAD,DORCHESTER ROAD,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-09,14 BROOKLYN,3051610033,BROOKLYN,995002,172664,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64059288,-73.96125795,"(40.64059287917061, -73.9612579493439)"
63699098,1/9/2025 13:06:59,2/27/2025 0:00:00,1162:53:01,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10029,1875 3 AVENUE,3 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,2025-02-27,11 MANHATTAN,1016520001,MANHATTAN,999207,227011,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.78975623,-73.94598557,"(40.7897562261136, -73.9459855725782)"
63699152,1/9/2025 13:03:36,3/28/2025 0:00:00,1858:56:24,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10036,521 WEST   42 STREET,WEST   42 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-03-28,04 MANHATTAN,1010717503,MANHATTAN,985140,216235,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.76019155,-73.99678736,"(40.760191546551546, -73.996787357134)"
63695170,1/9/2025 12:54:35,1/24/2025 0:00:00,347:05:25,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1090 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-01-24,03 BRONX,2026070038,BRONX,1010126,240825,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82764658,-73.90650041,"(40.82764658371147, -73.90650040768999)"
63704875,1/9/2025 12:48:34,1/10/2025 0:00:00,11:11:26,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,601 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,09 MANHATTAN,1020020033,MANHATTAN,996556,238139,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82030361,-73.95553877,"(40.82030360787113, -73.95553876752946)"
63693400,1/9/2025 12:42:31,1/9/2025 12:42:31,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10459,881 EAST  162 STREET,EAST  162 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-09,02 BRONX,2026900081,BRONX,1012005,238504,UNKNOWN,Unspecified,BRONX,,,,,,,,40.8212704,-73.89972049,"(40.82127039726054, -73.89972048984208)"
63702930,1/9/2025 12:36:29,5/1/2025 0:00:00,2675:23:31,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11432,89-15 PARSONS BOULEVARD,PARSONS BOULEVARD,,,,,ADDRESS,JAMAICA,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-01,12 QUEENS,4097580006,QUEENS,1039283,196385,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70553708,-73.80150947,"(40.70553708251741, -73.80150947098736)"
63704958,1/9/2025 12:24:10,1/10/2025 0:00:00,11:35:50,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11691,22-04 COLLIER AVENUE,COLLIER AVENUE,,,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-10,14 QUEENS,4157710071,QUEENS,1051629,157514,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.59875968,-73.75736901,"(40.59875967880786, -73.7573690117753)"
63700991,1/9/2025 12:18:09,1/9/2025 12:18:09,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,400 EAST   21 STREET,EAST   21 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-09,14 BROOKLYN,3051510012,BROOKLYN,995658,174073,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64445946,-73.95889184,"(40.64445946043324, -73.95889184082634)"
63691566,1/9/2025 12:15:08,5/14/2025 0:00:00,2987:44:52,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11235,3255 SHORE PARKWAY,SHORE PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-14,15 BROOKLYN,3074580036,BROOKLYN,996710,152628,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.58559596,-73.95514059,"(40.58559596210925, -73.95514058571656)"
63702982,1/9/2025 11:52:45,1/10/2025 0:00:00,12:07:15,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10002,400 GRAND STREET,GRAND STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-01-10,03 MANHATTAN,1003467501,MANHATTAN,987839,200157,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.71606074,-73.98705332,"(40.71606073702945, -73.98705332473254)"
